id,title,author,text,label
,"Ayodhya case: CJI to meet UP chief secy, DGP",,Chief Justice of India Ranjan Gogoi is likely to have a meeting with Uttar Pradesh chief secretary and director general of police on Friday to assess the law and order arrangement in the state ahead of the verdict on the Ayodhya land dispute case to be pronou…,1
,"Air India, Bharat Petroleum Corporation to be sold by March: FM",,"The government is looking to wrap up the sale of state-run airline Air India and oil refiner and marketer Bharat Petroleum Corporation (BPCL) by March, finance minister Nirmala Sitharaman said on Saturday. Sitharaman said there is a “lot of interest” among in…",1
,PM’s address in Rajya Sabha,,PM’s remarks during Special Discussion marking the 250th session of Rajya Sabha. Prime Minister Shri Narendra Modi today spoke at a special discussion in the Upper House of Parliament marking the 250th session of Rajya Sabha.,1
,Two NGOs move SC for probe into 2019 Lok Sabha polls data,,"Citing the data of a research conducted by a team of its experts, the ADR said there were serious discrepancies between the number of voters in different constituencies and the number of votes counted.",1
,Twitter is finally backing up its talk with action,,"After years of delays, the company is finally shipping meaningful features — and at a surprising clip. The launch of Topics this week is the latest in a string of important recent releases",1
,Quick Edit: Allow Indian MPs to visit Kashmir,,"Shortly ahead of Jammu and Kashmir transitioning into two Union Territories of J&K and Ladakh on October 31, the NSA’s office has organized a visit by European parliamentarians to the state “in their personal capacities”....",1
,"Instead of acknowledging economic slowdown, PM Modi is busy managing healines: Sonia Gandhi",,"Speaking on the WhatsApp snooping row for the first time, Gandhi said the Narendra Modi government has been snooping and spying activities on activists, journalists, and political persons through the Israeli Pegasus software acquired by it. ""These activities …",1
,PM Modi Took Advantage of Clouds and Used Pakistan’s Air Space to attend SCO summit,,"On 26th February, after the air strike by Indian Air Force (IAF) on a Jaish-Mohammed (JeM) terror camp in Balakot, Pakistan shut down its air space entirely. Since then, it has only two air routes open. A few days back India requested Pakistan to let Prime Minister Narendra Modi’s aircraft fly over its airspace. The aircraft was carrying PM Modi who was on his way to attend the SCO summit at Bishkek in Kyrgyzstan. However, India explored a better option later and decided not to use Pakistan’s airspace. Reportedly, Monsoon has hit Kerala and other southern parts of the country and is likely to hit the entire country in another two days. SCO summit which was scheduled for 13th and 14th June only meant that a cloudy weather was on the cards. The same was verified by the Indian Meteorological Department after studying disturbances in Tata Sky signals. PM Modi took advantage of these clouds and used Pakistan’s airspace without them knowing. Just like in the time of Balakot air strike, Pakistan’s radar couldn’t catch Modi’s Air crafts, which is way more technically advanced. PMO India took this decision after the Pakistan government unreasonably demanded a toll tax to allow India to use its airspace. More details on this awaited.",0
,"VHP says Muslims should accept Supreme Court’s verdict, cites Gandhi’s view on Somnath",,"“As the court’s decision on the Ramjanmabhoomi is unanimous, I think there is no need for review petition,” says VHP general secretary Milind Parande.",1
,Article 370 India’s internal matter: EU MPs in J&K,,The 23-member delegation also condemned the killing of five labourers from West Bengal by militants in Kulgam district.,1
,"Government has a warning for Amazon, Flipkart",,Commerce & industry minister warns of strict action if online marketplaces don’t comply with rules.,1
,Sunni Waqf Board welcomes Ayodhya verdict,,"India News: LUCKNOW: The Uttar Pradesh Sunni Central Waqf Board, one of the main litigants in the Ram Janmabhoomi-Babri Masjid case, on Saturday welcomed the Supr.",1
,"Airtel, Vodafone Idea combined loss at Rs 73,967 crore",,"Vodafone Idea (VIL) alone posted a net loss of Rs 50,922 crore for the second quarter, the highest ever net loss reported by a company in India.",1
,Uddhav Thackeray defers Nov 24 Ayodhya visit,,"NCP president Sharad Pawar is expected to meet his Congress counterpart Sonia Gandhi in Delhi on Monday to discuss government formation. In the wake of the supreme court judgment on the Ramjanmabhoomi-Babri masjid land title dispute on November 9, Thackeray h…",1
,"All-India NRC exercise is wrong, says Yechury",,CPI(M) general secretary Sitaram Yechury on Wednesday told journalists that extending the National Register of Citizens (NRC) beyond Assam is wrong and accused the BJP of trying to polarise people. He,1
,Restrictions lifted from all parts of Srinagar; normal life affected for 90th day in Kashmir,,Khoj-e-Digar — the special evening prayer held at Naqashband Sahib shrine in Srinagar — was not allowed on Friday.,1
,"Kashmiri girls happy about scrapping of article 370, say they can now marry Manish Sisodia",,"Manish Sisodia better known as ‘Handsome Sisodia‘is famous for his good looks. Women across New Delhi are known to risk everything to just catch a glimpse of him. In the past, he has caused several traffic jams & more than a hundred accidents have been reported so far only due to women losing concentration after seeing him. Now that Article 370 is scrapped from Kashmir, even the Kashmiri girls are happy that they can marry or woe Manish Sisodia. Kashmiri women are confident that they will get to see more good looking people now and their options to select a groom will increase. Manish is the epitome of handsomeness in this country and he is likely to get more proposals soon. Kejriwal is also aware of the scenario and has recruited a special team to look into all proposals that Manish gets so that Manish can focus his time in administration. Kashmiri girls have started sending letters, FB posts and even DMs to Manish and they will soon start getting replies from his team. Team fauxy is trying to get Manish to comment on the issue. More news awaited.",0
